heart_rate,spo2,temperature,respiratory_rate,systolic_bp,sleep_hours,stress_level,activity_level,risk_level
74.2,98.2,37.3,12.0,116.7,3.7,4.7,5.2,low
64.5,94.6,36.8,13.9,101.7,11.7,2.8,1.3,low
92.9,100.0,37.8,18.1,146.5,11.9,6.6,7.0,low
102.2,96.3,38.3,18.9,138.3,4.9,9.2,0.2,critical
106.9,93.3,37.3,22.3,140.8,4.2,10.0,2.4,high
85.7,94.3,36.2,20.0,161.2,10.1,8.2,4.4,moderate
93.1,98.7,36.9,17.8,145.2,8.6,8.9,2.7,low
106.2,94.9,36.3,20.5,116.3,3.9,2.4,9.9,moderate
75.5,94.9,36.6,19.6,126.4,11.5,3.6,4.9,low
103.4,96.3,36.5,18.6,127.5,2.3,6.1,8.2,high
100.2,99.7,37.4,28.5,126.3,10.5,9.3,9.4,high
94.9,100.0,36.5,11.8,112.1,5.0,7.5,3.1,moderate
93.4,95.8,37.1,23.1,147.7,11.1,9.1,0.2,moderate
87.2,97.4,37.3,19.4,105.9,8.5,4.7,9.6,low
124.2,95.4,36.5,27.0,142.6,10.3,8.5,9.5,high
96.2,96.9,36.4,16.8,130.1,4.7,0.7,2.0,low
95.9,98.3,37.3,21.1,114.0,6.1,5.7,7.7,low
108.1,98.2,36.6,22.9,144.3,10.8,2.4,9.1,moderate
66.0,96.0,35.7,15.5,125.5,7.5,0.6,1.8,low
73.5,95.2,36.7,14.0,142.8,9.8,4.1,1.0,low
82.5,95.1,37.2,20.2,133.4,3.9,5.9,1.7,moderate
103.3,94.4,36.0,16.6,107.9,6.9,1.9,8.9,low
79.2,99.0,36.3,16.6,133.2,10.7,3.9,0.2,low
77.8,93.2,37.1,19.3,105.6,4.9,5.3,8.4,low
105.2,96.8,36.9,28.2,127.9,2.9,1.0,9.5,moderate
93.5,95.8,36.6,18.8,125.8,3.3,6.2,8.1,moderate
109.4,96.9,37.4,18.8,130.8,8.9,7.7,8.2,moderate
102.3,95.6,37.0,21.5,109.1,7.0,1.0,9.1,low
96.4,96.6,37.1,24.2,120.6,11.9,7.8,0.0,moderate
84.9,95.1,36.5,18.9,149.6,11.2,9.3,5.6,low
95.4,97.4,35.8,8.6,101.4,9.7,0.9,4.0,low
88.6,94.2,36.7,18.5,125.9,5.2,7.3,4.8,moderate
69.1,98.1,36.4,12.9,106.0,4.5,2.4,2.7,low
114.0,98.4,37.1,20.7,147.7,4.7,9.7,5.4,high
82.3,95.1,37.0,14.4,139.1,3.5,7.9,1.1,moderate
81.7,97.7,36.2,13.2,130.2,11.0,0.5,6.5,low
63.9,97.6,37.0,23.5,136.3,5.7,7.4,0.1,moderate
80.2,97.9,36.9,21.3,128.0,4.0,5.5,3.3,low
76.8,97.7,37.3,19.0,140.3,7.4,7.2,3.2,low
79.8,100.0,36.5,13.2,133.2,5.8,5.9,1.7,low
82.0,98.2,37.6,13.1,138.1,9.0,7.4,3.6,low
94.6,96.4,37.0,20.0,145.4,2.8,7.8,0.4,moderate
82.3,97.2,37.6,25.2,126.1,8.0,8.2,6.9,moderate
87.6,93.6,37.3,18.5,107.0,11.0,5.5,6.1,low
78.2,96.9,36.6,15.0,122.6,7.8,3.0,0.9,low
91.4,98.3,36.4,16.9,133.1,10.3,0.0,8.9,low
84.4,97.6,37.0,15.6,140.1,7.4,6.7,6.8,low
99.1,98.2,37.3,16.3,131.9,11.7,8.7,0.6,low
95.1,98.2,36.7,16.6,136.5,2.7,5.5,7.5,moderate
79.2,92.5,36.1,16.9,105.7,11.3,1.5,7.6,moderate
106.4,96.4,36.8,25.7,154.1,10.0,9.6,8.1,high
85.0,98.0,37.7,17.4,128.8,8.0,9.8,4.9,low
93.6,93.5,37.0,20.5,104.7,3.1,3.4,0.4,low
92.7,96.9,37.8,10.8,122.8,7.8,5.9,4.9,low
92.6,97.7,36.5,14.8,122.4,10.3,4.0,3.0,low
65.7,100.0,36.8,19.3,131.9,9.1,0.4,1.8,low
93.8,92.0,37.5,20.2,157.2,10.7,9.7,0.1,high
89.6,100.0,36.4,18.4,127.3,8.0,6.9,0.2,low
85.1,96.5,36.5,20.6,110.8,6.3,3.9,7.1,low
81.9,95.5,36.1,22.5,138.0,11.1,0.5,8.1,low
80.0,97.6,36.2,19.5,127.1,2.9,1.5,8.5,low
118.3,93.7,37.7,18.4,152.6,11.0,9.0,6.1,high
95.7,97.1,36.8,19.4,126.7,7.2,8.0,1.6,low
78.0,97.3,36.6,19.1,144.9,9.2,4.1,0.4,low
108.5,98.7,37.7,18.4,174.2,11.0,8.4,7.8,high
97.3,95.9,36.6,21.6,140.1,10.5,8.5,1.8,low
111.6,96.2,36.7,21.7,147.9,6.7,9.9,5.2,moderate
89.5,94.6,36.3,14.9,130.3,4.6,4.3,7.5,low
85.8,93.4,37.2,19.2,124.8,5.5,3.6,7.7,low
82.9,97.5,36.4,17.8,124.6,4.4,0.2,2.7,low
95.0,97.0,36.9,21.1,123.8,9.3,6.9,8.1,low
68.7,99.3,35.8,11.9,112.6,10.4,1.9,2.1,low
88.4,97.3,36.7,18.8,137.5,3.1,3.7,4.2,low
111.3,98.1,37.0,22.1,142.7,8.3,9.6,7.1,high
88.1,99.4,36.9,14.5,113.8,3.6,2.8,3.0,low
75.5,99.3,37.1,17.7,123.1,4.8,2.2,4.7,low
82.0,94.6,35.5,17.0,140.3,2.8,5.3,2.5,moderate
101.4,96.9,37.9,18.0,154.0,9.0,9.5,4.9,high
71.1,98.1,36.0,18.5,103.7,11.3,2.7,1.0,low
74.0,96.9,37.0,17.8,154.3,5.5,9.2,4.5,moderate
69.4,98.9,36.9,18.7,117.8,5.4,1.1,6.1,low
94.3,97.2,37.4,26.0,163.8,2.6,8.8,6.7,high
102.4,93.5,36.9,23.8,132.9,6.4,2.0,9.2,moderate
102.4,92.6,36.7,18.7,108.5,4.8,3.4,9.1,high
84.6,97.6,37.4,22.1,161.2,2.6,7.4,7.7,high
85.1,94.7,36.5,16.7,116.8,6.9,2.6,0.5,low
95.5,97.6,36.5,16.2,113.6,8.3,0.0,1.2,low
98.0,94.2,37.7,17.0,142.7,11.3,6.5,4.8,low
111.6,100.0,37.1,17.5,151.2,11.6,8.4,6.1,high
73.2,97.9,36.5,15.6,103.7,8.7,1.4,4.3,low
95.8,96.6,36.6,21.2,123.2,6.3,7.2,8.9,low
78.7,96.7,35.9,17.6,143.0,12.0,0.7,0.2,low
93.4,94.3,36.8,21.4,124.9,9.1,1.3,5.0,low
83.8,97.6,37.2,18.1,105.8,11.9,6.0,8.6,low
96.7,100.0,37.9,19.4,154.3,8.6,9.1,3.6,moderate
106.8,98.1,37.7,26.3,169.5,4.9,9.4,8.8,critical
102.3,99.6,36.6,19.7,133.5,9.6,7.7,2.4,moderate
76.5,98.1,36.6,17.8,163.7,10.4,9.0,3.0,moderate
114.8,93.8,36.5,23.3,102.7,6.2,1.4,9.3,moderate
80.1,98.1,36.6,12.8,139.5,11.7,2.7,7.9,low
74.2,100.0,37.1,16.8,93.5,8.0,5.0,5.5,low
95.3,95.6,37.2,22.8,159.5,4.7,9.8,1.9,high
74.2,96.4,36.9,20.0,115.0,11.0,4.0,5.6,low
73.0,97.7,37.3,22.0,115.3,9.0,0.5,1.2,low
83.1,95.3,36.6,18.8,105.6,3.9,6.1,4.5,moderate
65.5,97.8,37.1,15.3,124.3,2.8,0.7,4.9,low
121.5,97.7,36.6,19.6,138.0,5.6,8.3,9.7,high
65.3,97.9,37.0,16.8,110.3,8.8,4.6,2.7,low
74.1,95.9,36.8,23.5,134.9,10.0,7.4,4.1,moderate
81.9,95.6,36.3,16.5,117.6,4.2,1.0,2.9,low
111.7,95.8,37.5,18.9,150.6,8.1,9.5,5.2,high
80.0,93.9,36.8,14.5,121.6,10.9,2.0,3.0,low
76.4,99.7,37.0,15.7,99.1,8.3,5.3,5.6,low
95.8,97.1,36.7,18.4,114.0,5.1,2.1,9.3,low
84.2,100.0,36.9,18.7,113.6,6.4,2.8,0.4,low
86.6,95.0,35.0,22.0,115.0,10.9,1.4,0.5,low
65.3,100.0,35.9,12.6,114.6,11.6,3.4,5.9,low
74.6,98.2,36.8,14.8,129.8,9.4,1.4,6.7,low
75.1,96.2,36.0,20.8,140.1,9.2,4.3,6.2,low
79.8,95.3,36.3,23.5,131.8,7.9,7.4,1.1,moderate
75.4,98.8,37.5,15.5,136.0,8.9,7.9,1.2,low
98.1,97.7,37.5,20.1,128.8,9.6,0.7,9.0,low
89.6,96.8,37.4,19.4,120.7,4.6,3.7,8.0,low
98.5,94.2,36.4,18.8,128.4,6.2,7.6,4.1,low
86.7,94.8,36.2,16.1,112.2,10.7,1.6,7.1,low
88.9,96.9,36.6,18.3,126.3,5.9,0.6,2.3,low
73.9,97.9,36.8,15.1,143.5,11.6,1.9,5.3,low
107.8,93.3,36.7,22.3,117.5,6.0,8.1,2.3,high
102.7,96.4,36.5,22.5,127.1,10.4,7.9,8.2,high
78.1,97.1,37.9,22.1,115.3,5.1,7.7,0.7,moderate
101.7,97.2,36.9,22.1,149.5,2.3,6.6,8.7,high
108.2,96.7,36.6,19.6,109.6,9.0,4.0,9.2,low
104.4,100.0,35.9,19.6,149.5,2.1,7.4,3.4,high
57.4,95.3,37.5,14.3,120.5,4.6,0.5,1.7,low
115.3,96.5,36.5,17.9,143.5,10.1,8.6,5.9,moderate
106.4,94.5,37.9,18.9,149.7,2.2,9.5,7.3,high
74.0,95.3,36.2,15.6,122.5,7.2,1.9,8.3,low
94.6,99.6,36.3,17.1,149.6,8.2,9.4,6.9,low
96.1,95.3,36.9,17.4,123.9,6.7,1.0,6.7,low
106.4,96.0,36.7,19.8,122.9,3.7,4.5,8.8,moderate
76.3,97.9,36.3,17.4,122.3,4.4,5.1,1.1,low
76.7,97.7,36.9,17.7,105.6,2.6,4.7,2.9,low
54.7,97.1,36.6,14.9,112.5,7.0,4.2,4.5,low
80.5,98.6,36.5,19.1,122.0,4.1,5.4,0.0,low
77.6,97.9,37.1,18.0,131.3,6.7,0.4,7.8,low
106.4,98.8,36.3,19.9,124.1,6.8,5.3,1.8,moderate
90.3,98.2,37.8,23.6,161.7,9.9,9.7,0.9,moderate
114.6,97.5,36.5,25.0,130.4,3.2,9.2,9.0,critical
103.2,96.7,37.0,21.0,121.6,7.8,5.9,9.1,moderate
88.3,95.1,36.1,16.4,158.7,8.5,7.9,4.5,moderate
115.7,95.7,36.5,24.7,152.3,2.5,8.4,9.2,critical
89.6,96.8,36.5,15.5,106.6,7.4,3.0,3.8,low
89.5,97.4,36.9,15.9,126.4,6.4,6.9,4.5,low
92.7,96.2,37.2,15.6,89.5,10.9,4.0,3.8,low
96.4,98.8,37.2,19.4,131.0,3.2,6.9,6.9,moderate
89.2,97.8,37.1,14.6,126.0,11.7,2.2,2.8,low
78.8,94.8,36.0,21.1,128.9,4.5,6.2,3.6,moderate
93.6,96.1,36.1,14.9,134.1,9.6,4.5,2.8,low
81.1,93.4,36.9,16.2,150.7,9.7,8.5,0.2,moderate
87.0,96.2,37.1,15.5,129.1,7.7,7.1,7.7,low
75.0,98.0,36.6,17.5,100.5,7.9,3.3,5.3,low
65.2,98.2,35.3,12.4,92.9,5.8,4.2,0.6,moderate
70.9,98.5,36.3,17.8,131.6,4.4,4.5,0.5,low
80.3,97.1,37.0,23.7,145.1,8.3,8.1,1.3,moderate
80.6,100.0,36.7,19.4,138.0,6.7,5.0,0.3,low
93.4,97.9,37.8,17.9,115.6,10.2,3.0,8.8,low
67.6,97.8,36.2,18.6,140.9,9.8,4.1,6.7,low
108.1,95.2,36.0,20.6,144.7,9.7,8.8,8.3,moderate
99.4,95.8,37.1,17.0,130.7,7.0,7.8,5.5,low
80.8,95.2,36.7,16.0,124.2,4.4,7.3,6.6,moderate
89.1,98.8,36.5,19.0,141.7,10.3,8.5,1.1,low
69.4,95.0,36.6,14.0,121.1,11.3,3.5,6.5,low
114.9,97.1,37.1,23.9,123.8,7.6,8.3,9.3,high
73.8,98.9,35.7,16.7,121.2,5.6,3.3,2.1,low
112.2,95.6,36.8,26.2,133.7,2.0,2.7,10.0,high
97.0,97.9,36.7,21.0,162.3,9.1,9.3,4.8,moderate
80.8,97.0,36.9,16.8,138.3,6.4,5.0,3.9,low
98.6,95.2,36.7,23.4,147.4,2.0,3.8,9.1,moderate
92.6,100.0,37.1,17.7,135.1,8.9,7.5,0.7,low
112.1,99.5,36.1,15.3,145.5,4.1,9.6,7.0,high
80.5,95.3,36.2,13.6,111.9,4.8,0.8,4.0,low
75.7,95.6,36.6,17.4,123.6,5.2,5.4,4.4,low
85.6,100.0,36.3,15.3,146.9,5.2,8.1,7.3,moderate
85.2,93.2,36.1,17.1,125.3,3.4,3.8,0.9,low
70.5,95.4,36.5,14.7,103.8,5.9,2.4,2.2,low
87.7,96.3,36.8,19.8,145.5,2.9,8.4,6.8,moderate
105.0,97.6,37.3,27.8,130.8,4.5,8.8,9.6,high
116.0,95.6,37.1,21.7,153.8,2.6,9.6,6.7,critical
79.9,97.7,36.7,14.4,110.6,8.7,3.6,3.9,low
86.7,98.4,36.5,16.8,126.1,6.9,6.1,4.7,low
64.4,95.5,36.9,15.4,112.8,11.3,5.7,5.3,low
104.5,92.8,37.5,16.2,130.8,11.9,8.8,6.8,high
80.9,98.1,37.1,14.3,138.8,4.2,6.1,6.9,moderate
61.4,99.8,36.6,18.2,152.1,11.2,2.7,1.8,low
114.1,97.0,36.8,18.8,144.2,5.9,8.4,2.9,high
106.2,96.2,36.6,16.8,115.7,4.7,7.4,7.8,high
69.0,99.1,37.2,10.6,116.8,4.2,3.4,0.2,low
88.0,98.5,37.9,19.7,155.1,6.3,9.4,6.0,moderate
96.7,94.2,36.9,19.5,144.0,11.1,0.5,8.6,low
72.8,96.7,36.7,19.3,110.3,5.6,2.5,4.6,low
54.4,95.6,36.9,13.6,142.9,10.6,3.2,3.8,low
109.5,96.2,36.7,20.5,138.1,7.0,7.9,9.9,moderate
93.1,98.4,36.2,15.0,119.7,11.0,0.5,2.6,low
81.8,94.5,36.2,21.3,141.0,9.7,3.6,2.6,low
92.2,96.4,36.9,28.5,137.3,11.5,7.3,1.1,moderate
87.4,96.2,36.3,21.0,117.4,9.8,0.1,8.7,low
140.2,95.7,36.1,28.7,150.0,4.5,9.4,8.5,critical
80.6,100.0,36.5,17.3,108.8,6.3,5.5,4.1,low
73.8,94.0,36.8,16.2,124.4,4.6,1.8,0.8,low
95.6,94.8,37.8,19.1,133.2,5.6,9.1,6.2,moderate
90.5,96.3,37.6,12.0,125.2,6.7,5.2,4.2,low
59.3,94.1,37.2,20.9,124.8,7.3,7.5,5.3,low
97.1,98.0,37.1,17.2,125.9,8.2,7.8,5.6,low
89.0,93.5,35.7,19.3,112.9,8.0,2.9,9.4,low
110.2,95.2,37.5,22.5,145.4,3.6,9.3,3.2,critical
108.4,96.9,36.8,17.4,149.2,2.6,3.3,7.8,moderate
90.1,96.2,36.7,17.8,125.6,4.1,4.0,8.0,low
107.3,94.6,37.0,21.7,143.3,6.3,9.4,9.5,moderate
92.3,94.5,36.6,22.6,132.9,2.2,2.6,9.0,moderate
116.7,94.1,37.0,21.4,139.7,6.6,6.2,9.2,moderate
83.5,97.5,37.1,15.5,134.2,7.1,6.7,3.9,low
69.6,95.6,37.6,13.8,114.2,9.2,3.2,5.4,low
88.3,98.3,36.9,20.7,146.9,4.1,8.6,6.5,moderate
69.2,94.8,36.0,16.1,121.2,8.0,1.4,6.8,low
95.6,95.7,37.4,21.0,151.2,5.1,9.4,3.8,moderate
53.7,93.7,35.7,18.0,107.0,9.7,0.1,7.5,low
85.4,96.1,36.4,13.8,111.5,7.6,1.4,6.8,low
97.4,94.5,37.8,25.5,116.8,5.3,0.5,9.4,low
70.9,92.6,37.4,17.8,129.1,9.8,4.6,4.6,moderate
100.1,97.7,37.7,18.7,125.6,5.2,8.1,5.2,high
94.2,93.7,37.0,18.9,96.2,9.9,1.1,5.8,low
51.2,97.5,36.5,14.9,112.1,7.3,0.6,6.7,low
93.3,90.3,35.9,20.1,143.8,10.9,7.0,8.8,moderate
87.5,96.2,36.8,11.2,145.2,2.2,3.3,7.2,low
89.1,95.3,37.4,17.3,137.8,3.4,7.0,5.5,moderate
81.8,98.2,37.0,14.3,119.8,3.2,3.7,4.8,low
77.6,96.0,36.2,17.4,112.0,4.8,4.3,7.4,low
94.0,97.7,37.1,15.9,163.7,6.7,9.3,7.4,moderate
91.1,98.2,37.6,17.9,137.2,3.8,7.7,1.8,moderate
77.3,94.5,36.0,19.2,115.8,6.6,4.0,6.7,low
93.5,97.4,36.0,19.2,120.7,3.6,1.9,2.8,low
106.7,92.9,36.8,19.7,126.0,11.5,2.9,9.1,moderate
98.0,99.2,37.1,24.4,150.6,10.1,9.4,2.8,moderate
86.7,95.8,36.6,16.0,139.1,11.7,8.0,3.2,low
72.4,95.7,36.7,15.4,129.6,3.8,2.4,1.8,low
78.8,97.4,36.4,18.4,138.6,8.7,8.2,5.6,low
68.7,96.3,36.0,11.6,136.3,8.4,1.0,6.6,low
101.7,97.8,37.0,23.3,134.7,5.8,8.4,3.1,high
95.2,96.6,37.2,14.8,133.6,10.3,1.0,8.8,low
93.9,96.1,36.5,13.7,115.0,4.0,4.6,6.6,low
89.9,96.9,37.3,22.6,132.1,2.7,7.0,2.9,moderate
95.0,97.8,37.1,21.4,141.2,6.2,7.4,7.1,low
69.7,96.3,36.5,16.9,103.8,6.0,4.3,2.6,low
84.6,98.1,37.1,18.5,151.3,9.1,7.4,3.7,moderate
92.6,93.5,37.2,22.1,155.2,3.1,8.5,1.7,high
109.8,96.6,37.3,20.6,138.6,10.9,8.7,9.3,moderate
78.8,97.3,36.9,12.5,122.6,9.7,6.5,6.5,low
82.2,96.0,37.0,20.3,116.8,5.4,2.8,0.3,low
94.9,93.5,36.5,21.6,114.6,7.8,0.3,8.9,low
94.0,94.6,37.6,14.5,137.5,3.1,9.3,3.7,moderate
96.7,100.0,36.2,17.1,113.9,6.5,2.9,3.8,low
75.5,99.7,37.4,18.9,103.6,8.8,3.0,4.6,low
85.1,96.9,35.3,13.7,147.4,11.1,7.4,5.6,moderate
74.8,99.3,36.3,16.5,118.5,8.8,0.9,5.6,low
70.4,95.2,36.2,10.9,125.2,4.1,2.0,4.8,low
94.7,94.2,36.3,19.1,134.3,2.8,6.8,5.9,moderate
95.1,94.6,37.1,16.3,133.5,6.2,9.1,4.7,low
66.7,97.6,36.2,18.2,127.2,7.7,7.5,2.5,low
100.8,93.4,36.9,28.4,125.2,10.4,6.3,9.4,moderate
79.4,97.2,37.2,14.6,120.6,5.7,5.5,1.6,low
71.6,95.3,36.7,16.4,125.1,6.6,3.9,6.2,low
78.1,100.0,35.8,12.7,137.0,10.6,5.4,1.9,low
110.7,100.0,37.0,17.1,134.2,3.5,8.2,6.4,high
91.2,92.5,37.0,16.0,114.0,10.1,3.3,8.3,moderate
93.6,98.1,37.0,24.6,168.7,2.2,9.8,8.1,high
85.6,96.8,37.0,14.8,153.7,4.3,4.9,3.2,moderate
88.9,92.0,36.9,14.4,130.6,10.2,0.4,7.4,moderate
69.6,97.2,37.5,20.2,136.4,11.0,6.9,6.1,low
85.8,96.1,37.3,22.0,120.7,8.2,2.3,6.3,low
74.3,95.6,37.4,18.9,142.2,3.6,4.2,5.7,low
110.8,97.1,37.6,23.5,133.8,7.8,8.4,8.3,high
111.9,95.9,36.3,23.3,128.3,10.3,8.2,8.7,high
87.8,96.8,37.4,16.3,127.7,4.2,1.7,0.3,low
95.5,95.5,36.5,19.1,153.0,10.4,9.7,0.2,moderate
131.7,96.4,37.5,27.1,137.2,2.3,8.0,9.6,critical
55.5,99.8,35.8,16.8,94.9,8.5,1.1,0.9,low
98.8,98.8,35.7,22.1,112.7,10.9,3.1,8.7,low
100.3,94.2,37.0,20.2,137.7,10.4,8.1,6.4,moderate
97.0,96.1,37.7,21.9,135.4,10.5,7.2,8.2,low
97.5,96.3,36.8,22.4,152.5,6.2,9.5,0.5,moderate
93.9,92.3,37.5,16.4,136.4,4.9,2.9,0.7,moderate
67.2,97.2,36.3,16.5,120.5,7.2,1.9,6.5,low
70.4,99.2,36.5,16.1,128.7,2.5,2.0,1.4,low
79.1,95.3,37.8,22.1,119.1,9.0,0.4,5.5,low
102.4,95.1,37.2,18.9,143.0,9.9,8.0,7.9,moderate
97.7,97.8,36.8,22.6,122.6,9.1,0.0,9.2,low
114.0,97.4,36.5,20.9,125.7,3.5,6.6,8.0,high
94.0,94.3,35.8,14.6,127.1,10.0,1.5,5.7,low
75.3,96.2,36.4,14.9,121.3,3.6,1.2,1.0,low
93.7,100.0,37.7,15.1,133.7,2.9,5.4,7.2,moderate
93.6,100.0,35.9,17.3,134.7,2.6,5.7,5.2,moderate
96.4,92.6,37.7,21.2,126.2,6.8,8.2,5.3,moderate
98.4,97.6,36.5,23.4,131.7,10.4,8.5,4.0,moderate
80.9,96.6,37.1,21.8,126.8,5.2,2.6,8.7,low
79.0,97.8,36.5,17.7,115.4,4.9,6.1,5.2,moderate
69.8,99.3,36.2,17.9,103.8,9.1,3.4,8.4,low
111.4,96.4,37.3,25.6,134.4,5.2,9.5,2.7,high
74.5,97.2,36.3,13.6,121.2,5.1,3.7,6.0,low
73.8,96.6,36.8,20.6,123.1,3.3,5.1,1.9,moderate
54.1,99.5,37.6,15.9,140.7,5.1,5.0,4.5,moderate
79.5,97.5,37.2,26.4,148.0,9.1,7.5,4.7,moderate
120.6,94.8,37.5,23.6,145.0,8.4,10.0,0.6,high
120.1,95.5,36.5,26.3,121.5,7.8,7.3,8.5,high
72.3,99.3,36.8,9.9,116.9,6.0,2.4,0.3,low
83.0,92.2,36.6,18.7,138.7,9.5,7.4,7.7,moderate
95.0,94.2,37.2,18.9,133.7,9.3,8.9,2.9,low
78.8,93.8,36.2,12.9,115.3,10.9,2.1,8.8,low
82.9,97.7,36.0,15.9,125.8,4.0,3.4,7.1,low
103.2,98.1,36.9,20.0,141.7,9.9,8.1,8.9,moderate
86.6,97.7,36.8,14.6,112.0,2.8,2.0,7.9,low
67.5,99.4,36.0,17.9,113.1,10.2,5.5,1.6,low
75.8,100.0,36.8,11.9,119.2,9.1,2.7,4.0,low
89.0,99.0,36.8,24.2,173.5,6.4,9.8,0.9,moderate
107.5,93.7,36.4,18.1,114.1,9.4,0.4,9.5,low
76.9,99.7,36.8,18.5,138.0,6.4,7.4,2.3,low
80.1,94.5,36.7,17.5,129.6,6.3,6.3,4.9,low
74.3,93.6,36.9,9.9,115.2,5.9,3.9,6.2,low
74.1,95.0,37.3,18.4,124.0,9.4,1.2,7.5,low
92.1,98.1,36.8,23.1,135.6,3.8,6.0,8.0,moderate
76.4,99.3,35.9,21.5,118.3,3.8,2.6,4.4,low
84.5,96.1,37.2,14.8,136.5,7.9,5.8,4.0,low
78.4,99.7,36.5,20.5,113.2,3.9,3.9,8.0,low
77.9,99.3,36.5,10.8,98.1,2.7,3.5,0.9,low
95.9,99.9,36.4,12.2,140.1,4.5,1.7,2.2,low
81.4,99.2,36.6,18.6,111.6,5.2,2.7,7.3,low
85.8,95.3,35.0,22.4,109.7,3.6,5.8,2.8,high
88.8,96.0,37.9,15.1,112.2,8.7,1.3,7.1,low
96.4,97.4,37.8,20.4,119.3,5.0,2.3,9.5,low
99.3,95.4,37.4,27.4,127.5,2.5,1.7,9.1,moderate
77.9,95.4,36.6,16.9,120.5,6.7,0.6,7.4,low
99.2,93.6,37.9,21.3,126.2,4.4,9.3,6.3,moderate
105.2,97.2,37.0,17.8,143.5,5.7,8.5,0.3,high
94.7,96.6,35.9,18.5,124.7,8.2,5.6,9.2,low
99.9,96.8,37.0,25.7,129.9,11.3,7.0,8.9,moderate
71.2,93.5,36.6,14.5,128.2,2.8,2.2,1.0,low
82.5,96.2,35.6,14.8,119.0,7.2,1.3,1.0,low
103.1,96.9,36.4,18.3,164.8,2.1,8.2,1.7,critical
98.7,96.3,36.9,20.7,130.7,8.0,7.2,7.6,low
88.6,95.5,37.9,18.5,142.2,8.6,2.4,7.5,low
87.6,98.8,36.3,23.1,111.4,9.7,8.6,8.0,moderate
72.8,96.1,37.2,17.8,111.8,11.5,4.9,4.8,low
70.4,95.2,36.3,18.6,127.2,11.1,0.5,8.6,low
80.6,96.9,36.6,22.2,128.2,8.9,7.7,1.7,moderate
84.6,93.6,37.1,17.3,145.0,7.4,9.3,0.6,low
73.7,98.4,37.0,13.5,116.7,3.6,1.3,7.2,low
92.2,95.5,37.8,21.1,151.4,12.0,9.8,5.9,moderate
93.0,94.7,36.9,17.4,149.8,3.0,8.4,5.3,moderate
78.1,94.7,37.1,16.2,108.3,11.1,2.3,8.7,low
80.5,97.5,37.2,17.7,119.2,3.4,3.8,3.4,low
93.6,95.6,36.5,20.6,117.3,10.5,7.8,7.9,low
74.4,100.0,37.8,18.0,137.3,8.5,7.2,0.9,low
116.0,96.5,35.5,21.8,105.6,4.0,6.8,8.2,high
70.2,97.5,36.3,21.2,134.8,10.4,1.1,0.5,low
79.4,100.0,37.1,18.4,108.4,3.6,5.2,7.7,moderate
71.4,95.5,37.0,14.4,113.3,5.1,4.2,6.1,low
103.5,95.6,36.4,13.9,98.5,11.3,1.6,3.5,low
91.2,97.5,37.3,24.1,159.5,5.9,8.5,8.4,high
89.0,97.6,36.8,20.0,120.8,8.7,7.2,9.1,low
115.2,95.9,36.9,22.6,160.4,3.2,10.0,4.2,critical
93.0,92.9,36.6,20.4,129.2,8.1,5.5,9.5,moderate
95.7,99.2,37.8,19.9,130.5,5.6,8.3,7.7,moderate
83.5,99.8,37.2,20.6,143.8,10.0,7.1,1.1,low
72.1,97.2,36.7,14.8,145.2,11.4,5.7,0.9,low
97.8,98.2,37.8,20.6,119.5,10.9,9.0,1.4,low
80.1,93.6,36.7,21.8,135.7,4.6,5.4,4.6,low
87.5,96.1,35.8,24.6,119.6,10.1,5.9,7.6,low
87.2,100.0,37.3,14.2,151.7,2.1,3.1,2.5,moderate
107.6,96.1,37.2,19.7,141.7,11.8,9.7,7.7,moderate
114.1,94.8,36.5,23.4,179.2,11.0,9.6,9.1,critical
81.9,98.7,36.3,19.4,155.2,3.5,8.9,1.3,high
101.1,98.9,37.0,17.1,145.3,9.6,8.4,4.7,moderate
92.3,97.2,37.2,20.4,97.2,9.8,0.2,8.5,low
83.0,97.4,36.0,13.2,144.9,5.0,0.7,5.4,low
73.1,95.0,37.3,24.8,123.6,3.6,4.3,8.8,moderate
72.3,93.5,36.4,19.6,112.0,6.9,3.7,3.2,low
112.0,96.3,38.2,19.0,144.7,7.1,8.7,9.5,high
90.2,97.5,37.3,13.3,131.6,4.5,5.5,0.4,low
81.0,98.2,37.1,16.6,120.4,7.6,5.3,6.2,low
52.6,97.6,36.2,15.0,116.5,8.5,4.4,3.6,low
102.7,93.6,36.6,18.0,126.9,3.8,6.9,1.4,high
109.8,98.3,36.8,21.0,111.2,7.7,8.4,7.8,moderate
85.2,97.4,36.0,13.9,143.5,8.1,0.7,6.0,low
72.5,97.1,36.5,23.8,132.1,7.6,1.4,3.5,low
84.3,96.9,36.2,16.5,121.9,6.4,5.0,7.1,low
90.6,99.9,35.9,16.9,121.7,9.4,5.1,0.6,low
77.9,97.4,36.4,23.2,115.2,8.1,2.9,0.4,low
80.9,95.1,36.9,13.4,99.3,6.0,5.1,0.5,low
64.4,98.5,36.8,14.5,109.0,8.4,0.7,3.4,low
102.7,100.0,37.6,16.7,145.3,5.5,9.5,6.2,high
103.9,92.3,36.0,18.4,137.3,3.5,6.9,8.8,critical
73.4,97.8,36.7,15.8,118.7,4.1,1.3,7.1,low
93.3,98.8,36.8,13.7,126.5,3.2,3.5,1.2,low
114.3,99.2,36.2,30.8,153.6,4.9,10.0,9.2,critical
